"customer_id","store_id","first_name","last_name","email","address_id","activebool","create_date","last_update","active","drank"
430,1,"Ray","Houle","ray.houle@sakilacustomer.org",435,True,"2006-02-14","2013-05-26 14:49:45.738",1,"215"
432,1,"Edwin","Burk","edwin.burk@sakilacustomer.org",437,True,"2006-02-14","2013-05-26 14:49:45.738",1,"216"
434,1,"Eddie","Tomlin","eddie.tomlin@sakilacustomer.org",439,True,"2006-02-14","2013-05-26 14:49:45.738",1,"217"
436,1,"Troy","Quigley","troy.quigley@sakilacustomer.org",441,True,"2006-02-14","2013-05-26 14:49:45.738",1,"218"
438,1,"Barry","Lovelace","barry.lovelace@sakilacustomer.org",443,True,"2006-02-14","2013-05-26 14:49:45.738",1,"219"
440,1,"Bernard","Colby","bernard.colby@sakilacustomer.org",445,True,"2006-02-14","2013-05-26 14:49:45.738",1,"220"
442,1,"Leroy","Bustamante","leroy.bustamante@sakilacustomer.org",447,True,"2006-02-14","2013-05-26 14:49:45.738",1,"221"
444,2,"Marcus","Hidalgo","marcus.hidalgo@sakilacustomer.org",449,True,"2006-02-14","2013-05-26 14:49:45.738",1,"222"
446,2,"Theodore","Culp","theodore.culp@sakilacustomer.org",451,True,"2006-02-14","2013-05-26 14:49:45.738",0,"223"
448,1,"Miguel","Betancourt","miguel.betancourt@sakilacustomer.org",453,True,"2006-02-14","2013-05-26 14:49:45.738",1,"224"
450,1,"Jay","Robb","jay.robb@sakilacustomer.org",455,True,"2006-02-14","2013-05-26 14:49:45.738",1,"225"
452,1,"Tom","Milner","tom.milner@sakilacustomer.org",457,True,"2006-02-14","2013-05-26 14:49:45.738",1,"226"
454,2,"Alex","Gresham","alex.gresham@sakilacustomer.org",459,True,"2006-02-14","2013-05-26 14:49:45.738",1,"227"
456,2,"Ronnie","Ricketts","ronnie.ricketts@sakilacustomer.org",461,True,"2006-02-14","2013-05-26 14:49:45.738",1,"228"
458,1,"Lloyd","Dowd","lloyd.dowd@sakilacustomer.org",463,True,"2006-02-14","2013-05-26 14:49:45.738",1,"229"
460,1,"Leon","Bostic","leon.bostic@sakilacustomer.org",465,True,"2006-02-14","2013-05-26 14:49:45.738",1,"230"
462,2,"Warren","Sherrod","warren.sherrod@sakilacustomer.org",467,True,"2006-02-14","2013-05-26 14:49:45.738",1,"231"
464,1,"Jerome","Kenyon","jerome.kenyon@sakilacustomer.org",469,True,"2006-02-14","2013-05-26 14:49:45.738",1,"232"
466,1,"Leo","Ebert","leo.ebert@sakilacustomer.org",471,True,"2006-02-14","2013-05-26 14:49:45.738",1,"233"
468,1,"Tim","Cary","tim.cary@sakilacustomer.org",473,True,"2006-02-14","2013-05-26 14:49:45.738",1,"234"
470,1,"Gordon","Allard","gordon.allard@sakilacustomer.org",475,True,"2006-02-14","2013-05-26 14:49:45.738",1,"235"
472,1,"Greg","Robins","greg.robins@sakilacustomer.org",477,True,"2006-02-14","2013-05-26 14:49:45.738",1,"236"
474,2,"Dustin","Gillette","dustin.gillette@sakilacustomer.org",479,True,"2006-02-14","2013-05-26 14:49:45.738",1,"237"
476,1,"Derrick","Bourque","derrick.bourque@sakilacustomer.org",481,True,"2006-02-14","2013-05-26 14:49:45.738",1,"238"
478,1,"Lewis","Lyman","lewis.lyman@sakilacustomer.org",483,True,"2006-02-14","2013-05-26 14:49:45.738",1,"239"
480,1,"Corey","Hauser","corey.hauser@sakilacustomer.org",485,True,"2006-02-14","2013-05-26 14:49:45.738",1,"240"
482,1,"Maurice","Crawley","maurice.crawley@sakilacustomer.org",487,True,"2006-02-14","2013-05-26 14:49:45.738",0,"241"
484,1,"Roberto","Vu","roberto.vu@sakilacustomer.org",489,True,"2006-02-14","2013-05-26 14:49:45.738",1,"242"
486,1,"Glen","Talbert","glen.talbert@sakilacustomer.org",491,True,"2006-02-14","2013-05-26 14:49:45.738",1,"243"
488,2,"Shane","Millard","shane.millard@sakilacustomer.org",493,True,"2006-02-14","2013-05-26 14:49:45.738",1,"244"
490,1,"Sam","Mcduffie","sam.mcduffie@sakilacustomer.org",495,True,"2006-02-14","2013-05-26 14:49:45.738",1,"245"
492,2,"Lester","Kraus","lester.kraus@sakilacustomer.org",497,True,"2006-02-14","2013-05-26 14:49:45.738",1,"246"
494,2,"Ramon","Choate","ramon.choate@sakilacustomer.org",499,True,"2006-02-14","2013-05-26 14:49:45.738",1,"247"
496,2,"Tyler","Wren","tyler.wren@sakilacustomer.org",501,True,"2006-02-14","2013-05-26 14:49:45.738",1,"248"
498,1,"Gene","Sanborn","gene.sanborn@sakilacustomer.org",503,True,"2006-02-14","2013-05-26 14:49:45.738",1,"249"
500,1,"Reginald","Kinder","reginald.kinder@sakilacustomer.org",505,True,"2006-02-14","2013-05-26 14:49:45.738",1,"250"
502,1,"Brett","Cornwell","brett.cornwell@sakilacustomer.org",507,True,"2006-02-14","2013-05-26 14:49:45.738",1,"251"
504,1,"Nathaniel","Adam","nathaniel.adam@sakilacustomer.org",509,True,"2006-02-14","2013-05-26 14:49:45.738",1,"252"
506,2,"Leslie","Seward","leslie.seward@sakilacustomer.org",511,True,"2006-02-14","2013-05-26 14:49:45.738",1,"253"
508,2,"Milton","Howland","milton.howland@sakilacustomer.org",513,True,"2006-02-14","2013-05-26 14:49:45.738",1,"254"
510,2,"Ben","Easter","ben.easter@sakilacustomer.org",515,True,"2006-02-14","2013-05-26 14:49:45.738",0,"255"
512,1,"Cecil","Vines","cecil.vines@sakilacustomer.org",517,True,"2006-02-14","2013-05-26 14:49:45.738",1,"256"
514,2,"Franklin","Troutman","franklin.troutman@sakilacustomer.org",520,True,"2006-02-14","2013-05-26 14:49:45.738",1,"257"
516,2,"Elmer","Noe","elmer.noe@sakilacustomer.org",522,True,"2006-02-14","2013-05-26 14:49:45.738",1,"258"
518,1,"Gabriel","Harder","gabriel.harder@sakilacustomer.org",524,True,"2006-02-14","2013-05-26 14:49:45.738",1,"259"
520,2,"Mitchell","Westmoreland","mitchell.westmoreland@sakilacustomer.org",526,True,"2006-02-14","2013-05-26 14:49:45.738",1,"260"
522,2,"Arnold","Havens","arnold.havens@sakilacustomer.org",528,True,"2006-02-14","2013-05-26 14:49:45.738",1,"261"
524,1,"Jared","Ely","jared.ely@sakilacustomer.org",530,True,"2006-02-14","2013-05-26 14:49:45.738",1,"262"
526,2,"Karl","Seal","karl.seal@sakilacustomer.org",532,True,"2006-02-14","2013-05-26 14:49:45.738",1,"263"
528,1,"Claude","Herzog","claude.herzog@sakilacustomer.org",534,True,"2006-02-14","2013-05-26 14:49:45.738",1,"264"
530,2,"Darryl","Ashcraft","darryl.ashcraft@sakilacustomer.org",536,True,"2006-02-14","2013-05-26 14:49:45.738",1,"265"
532,2,"Neil","Renner","neil.renner@sakilacustomer.org",538,True,"2006-02-14","2013-05-26 14:49:45.738",1,"266"
534,1,"Christian","Jung","christian.jung@sakilacustomer.org",540,True,"2006-02-14","2013-05-26 14:49:45.738",0,"267"
536,2,"Fernando","Churchill","fernando.churchill@sakilacustomer.org",542,True,"2006-02-14","2013-05-26 14:49:45.738",1,"268"
538,2,"Ted","Breaux","ted.breaux@sakilacustomer.org",544,True,"2006-02-14","2013-05-26 14:49:45.738",1,"269"
540,1,"Tyrone","Asher","tyrone.asher@sakilacustomer.org",546,True,"2006-02-14","2013-05-26 14:49:45.738",1,"270"
542,2,"Lonnie","Tirado","lonnie.tirado@sakilacustomer.org",548,True,"2006-02-14","2013-05-26 14:49:45.738",1,"271"
544,2,"Cody","Nolen","cody.nolen@sakilacustomer.org",550,True,"2006-02-14","2013-05-26 14:49:45.738",1,"272"
546,1,"Kelly","Knott","kelly.knott@sakilacustomer.org",552,True,"2006-02-14","2013-05-26 14:49:45.738",1,"273"
548,1,"Allan","Cornish","allan.cornish@sakilacustomer.org",554,True,"2006-02-14","2013-05-26 14:49:45.738",1,"274"
550,2,"Guy","Brownlee","guy.brownlee@sakilacustomer.org",556,True,"2006-02-14","2013-05-26 14:49:45.738",1,"275"
552,2,"Hugh","Waldrop","hugh.waldrop@sakilacustomer.org",558,True,"2006-02-14","2013-05-26 14:49:45.738",1,"276"
554,1,"Dwayne","Olvera","dwayne.olvera@sakilacustomer.org",560,True,"2006-02-14","2013-05-26 14:49:45.738",1,"277"
556,2,"Armando","Gruber","armando.gruber@sakilacustomer.org",562,True,"2006-02-14","2013-05-26 14:49:45.738",1,"278"
558,1,"Jimmie","Eggleston","jimmie.eggleston@sakilacustomer.org",564,True,"2006-02-14","2013-05-26 14:49:45.738",0,"279"
560,1,"Jordan","Archuleta","jordan.archuleta@sakilacustomer.org",566,True,"2006-02-14","2013-05-26 14:49:45.738",1,"280"
562,1,"Wallace","Slone","wallace.slone@sakilacustomer.org",568,True,"2006-02-14","2013-05-26 14:49:45.738",1,"281"
564,2,"Bob","Pfeiffer","bob.pfeiffer@sakilacustomer.org",570,True,"2006-02-14","2013-05-26 14:49:45.738",1,"282"
566,1,"Casey","Mena","casey.mena@sakilacustomer.org",572,True,"2006-02-14","2013-05-26 14:49:45.738",1,"283"
568,2,"Alberto","Henning","alberto.henning@sakilacustomer.org",574,True,"2006-02-14","2013-05-26 14:49:45.738",1,"284"
570,2,"Ivan","Cromwell","ivan.cromwell@sakilacustomer.org",576,True,"2006-02-14","2013-05-26 14:49:45.738",1,"285"
572,1,"Sidney","Burleson","sidney.burleson@sakilacustomer.org",578,True,"2006-02-14","2013-05-26 14:49:45.738",1,"286"
574,2,"Julian","Vest","julian.vest@sakilacustomer.org",580,True,"2006-02-14","2013-05-26 14:49:45.738",1,"287"
576,2,"Morris","Mccarter","morris.mccarter@sakilacustomer.org",582,True,"2006-02-14","2013-05-26 14:49:45.738",1,"288"
578,2,"Willard","Lumpkin","willard.lumpkin@sakilacustomer.org",584,True,"2006-02-14","2013-05-26 14:49:45.738",1,"289"
580,1,"Ross","Grey","ross.grey@sakilacustomer.org",586,True,"2006-02-14","2013-05-26 14:49:45.738",1,"290"
582,2,"Andy","Vanhorn","andy.vanhorn@sakilacustomer.org",588,True,"2006-02-14","2013-05-26 14:49:45.738",1,"291"
584,2,"Salvador","Teel","salvador.teel@sakilacustomer.org",590,True,"2006-02-14","2013-05-26 14:49:45.738",1,"292"
586,1,"Kirk","Stclair","kirk.stclair@sakilacustomer.org",592,True,"2006-02-14","2013-05-26 14:49:45.738",1,"293"
588,1,"Marion","Ocampo","marion.ocampo@sakilacustomer.org",594,True,"2006-02-14","2013-05-26 14:49:45.738",1,"294"
590,2,"Seth","Hannon","seth.hannon@sakilacustomer.org",596,True,"2006-02-14","2013-05-26 14:49:45.738",1,"295"
592,1,"Terrance","Roush","terrance.roush@sakilacustomer.org",598,True,"2006-02-14","2013-05-26 14:49:45.738",0,"296"
594,1,"Eduardo","Hiatt","eduardo.hiatt@sakilacustomer.org",600,True,"2006-02-14","2013-05-26 14:49:45.738",1,"297"
596,1,"Enrique","Forsythe","enrique.forsythe@sakilacustomer.org",602,True,"2006-02-14","2013-05-26 14:49:45.738",1,"298"
598,1,"Wade","Delvalle","wade.delvalle@sakilacustomer.org",604,True,"2006-02-14","2013-05-26 14:49:45.738",1,"299"
